,Actual Values,Lasso Predicted Values,Random Forest Predicted Values,Linear Regression Predicted Values,Lasso Absolute Error,Random Forest Absolute Error,Linear Regression Absolute Error,Lasso Accuracy (%),Random Forest Accuracy (%),Linear Regression Accuracy (%)
106,24746.07421875,25232.231722787143,22987.42681640625,25251.17433435189,486.15750403714264,1758.6474023437513,505.10011560189014,98.03541563910456,92.89322667184425,97.95886769296449
107,67548.59375,57160.603238331954,66893.1685546875,57044.696592895576,10387.990511668046,655.4251953125058,10503.897157104424,84.6214555552194,99.02969823807398,84.4498655353511
108,20280.634765625,27315.506852375027,20487.5427734375,27874.170480901274,7034.872086750027,206.90800781250073,7593.535715276274,65.312367349202,98.9797754843295,62.55770195049781
109,27307.4375,24428.10490126481,27878.188984375,24459.345909537653,2879.332598735189,570.7514843749996,2848.091590462347,89.45586674423336,97.90990463907498,89.57027150400931
110,29445.95703125,29395.57749935334,29389.98970703125,29214.12818290402,50.37953189665859,55.96732421874913,231.82884834598008,99.82890849211255,99.80993205906212,99.21269718589907
111,21637.587890625,18632.752461852877,20409.57421875,17408.572751507723,3004.835428772123,1228.013671875,4229.015139117277,86.11289093793103,94.32462768917479,80.45523761477314
112,16625.080078125,17113.50199610395,16682.594921875,17030.23292610845,488.42191797895066,57.51484374999927,405.15284798344874,97.06213795251665,99.65404771899009,97.5630021264286
113,26819.97265625,28759.831542986383,27015.51095703125,28655.903788312942,1939.8588867363833,195.53830078124884,1835.9311320629422,92.76711087069536,99.27092281827632,93.15461221532937
114,26762.6484375,25608.998867283906,29041.96916015625,25610.688394188932,1153.6495702160937,2279.3207226562517,1151.9600433110681,95.68932957845983,91.48320194102146,95.69564258185699
115,21788.203125,22717.15622804421,22329.17623046875,22768.185671836723,928.9531030442085,540.9731054687509,979.9825468367235,95.73644004641062,97.51712840951059,95.50223329012258
116,21731.1171875,18537.03539145026,20147.667890625,18205.12492484005,3194.0817960497407,1583.4492968749983,3525.992262659951,85.30180584601047,92.71344734275411,83.7744547036535
117,16217.322265625,20965.277266817728,16768.980908203124,21646.155091071494,4747.955001192728,551.6586425781243,5428.832825446494,70.72294104152621,96.59833705255123,66.52448082040212
118,29534.384765625,31121.67426372891,28951.3772265625,31065.100450266425,1587.2894981039099,583.0075390624988,1530.7156846414255,94.62562192948961,98.02600411794913,94.8171742977256
119,49742.44140625,44902.58944923508,49536.348671875,45403.52682339474,4839.851957014922,206.09273437500087,4338.914582855257,90.27017609069986,99.58568029926029,91.27723839001179
120,17168.56640625,18734.311277783265,17027.36517578125,19040.158548490163,1565.7448715332648,141.2012304687487,1871.5921422401625,90.88016532956837,99.1775595752867,89.09872788470659
121,18547.400390625,18863.81922591271,19493.46671875,18966.26559316315,316.41883528770995,946.0663281250017,418.8652025381489,98.29399900458478,94.89919714784827,97.7416500764718
122,57085.37109375,47712.42349848687,55945.2874609375,47982.331261010215,9372.947595263133,1140.0836328125006,9103.039832739785,83.58082392094788,98.00284449243543,84.05363815925787
123,26352.716796875,29397.323717940533,27329.252734375,29437.943806090738,3044.6069210655332,976.5359375000007,3085.227009215738,88.44670572475255,96.29436332873352,88.29256568498624
124,30249.1328125,32167.984599187752,30212.446640625,31912.303223340805,1918.8517866877519,36.68617187500058,1663.1704108408048,93.65650645728655,99.87871992198123,94.50175837717396
125,25902.5,28562.7121283335,26402.78970703125,28522.80167711299,2660.2121283335,500.28970703125015,2620.3016771129915,89.72990202361355,98.06856594139079,89.88398155732848
126,29652.98046875,28958.433986004435,29065.11845703125,29240.443658044718,694.5464827455653,587.8620117187493,412.5368107052818,97.65775152525555,98.01752807837218,98.60878466790197
127,16604.46484375,20200.10528948343,16547.96689453125,20791.145393306924,3595.6404457334284,56.497949218748545,4186.680549556924,78.34533976512441,99.65974242620644,74.78581460496264
128,44167.33203125,45405.38689024953,42717.2186328125,44794.98838370123,1238.0548589995306,1450.1133984374974,627.6563524512312,97.19689915133755,96.71677384223369,98.5789126859482
129,33086.234375,31489.556750544984,30440.63955078125,31109.85191424596,1596.6776244550165,2645.5948242187515,1976.382460754041,95.17419357440849,92.00394099179275,94.02657178102021
130,25753.236328125,31897.87400404492,26189.80771484375,31863.875372527185,6144.637675919919,436.57138671875146,6110.639044402185,76.14032816058389,98.30479019740919,76.2723450888043
131,36575.140625,33455.55110792378,37205.6726953125,32906.14004809075,3119.5895170762233,630.5320703125035,3669.000576909253,91.47073814681684,98.27606385228354,89.96859474984109
132,16444.626953125,20619.07471666823,16336.686728515626,20910.181370275084,4174.44776354323,107.94022460937413,4465.554417150084,74.61512641519695,99.34361402714056,72.84490289819868
133,19312.095703125,20375.209720475654,19523.0982421875,20835.008178088647,1063.1140173506537,211.00253906250146,1522.9124749636467,94.49508725674643,98.90740734560279,92.11420397674803
134,65315.1171875,55068.686647750044,68908.23875,55421.557706177264,10246.430539749956,3593.121562500004,9893.559481322736,84.31231393134372,94.498790299671,84.85257332858899
135,26047.66796875,31825.010873666117,26238.98484375,31889.3600765173,5777.342904916117,191.31687500000044,5841.6921077673,77.82011459971261,99.26551246265298,77.57307059205563
136,19329.833984375,21044.200515890734,19703.006484375,21088.60936471314,1714.366531515734,373.1725000000006,1758.7753803381383,91.13098160645602,98.06944798231766,90.90123908068833
137,42099.40234375,47150.670240872845,42808.2537890625,47144.98013314608,5051.267897122845,708.8514453125026,5045.577789396077,88.00156863064649,98.31624344800767,88.0150845178325
138,30111.998046875,25741.637628566972,29389.28146484375,25794.965085190146,4370.360418308028,722.7165820312512,4317.032961684854,85.4863154165169,97.59990492525203,85.66341245451538
139,24136.97265625,19534.441797076124,23879.463828125,19258.138867068214,4602.530859173876,257.5088281249991,4878.833789181786,80.93161505909855,98.93313535300244,79.78688604132603
140,19909.57421875,17029.756807826245,19538.2481640625,17003.344366376685,2879.8174109237552,371.326054687499,2906.229852373315,85.53551482677281,98.13493723869895,85.40285281622774
141,21231.65625,26235.385395239955,20561.00228515625,26088.482704720176,5003.729145239955,670.6539648437501,4856.826454720176,76.43269518721624,96.84125460139856,77.12459924213319
